Order_ID,Order_Date,Region,Category,Product,Quantity,Cost_Price,Selling_Price,Discount_Percent,Sales,Profit,Loss_Flag,,
576,05-11-2024,South,Electronics,Tablet,19,359.09,505.84,5,9611.03,2788.23,Profit,,
577,28-03-2023,East,Furniture,Sofa,13,342.19,483.85,0,6290.05,1841.53,Profit,,
578,18-10-2023,East,Clothing,Shoes,18,136.14,141.22,0,2541.88,91.32,Profit,,
579,11-06-2024,East,Clothing,Shoes,4,102.81,96.27,20,385.07,-26.17,Loss,,
580,10-11-2024,South,Furniture,Chair,13,398.58,724.21,5,9414.73,4233.19,Profit,,
581,10-10-2024,North,Furniture,Cabinet,11,180.17,224.31,0,2467.44,-485.55,Loss,,
582,26-09-2024,South,Furniture,Chair,7,291.8,328.73,30,2301.11,258.53,Profit,,
583,10-12-2023,East,Grocery,Beverages,19,17.53,19.79,0,375.92,42.82,Profit,,
584,06-04-2023,Central,Grocery,Rice,7,8.77,11.04,5,77.31,15.92,Profit,,
585,29-08-2023,Unknown,Clothing,Jeans,19,133.95,157.87,5,2999.44,454.41,Profit,,
586,19-11-2024,East,Clothing,Shoes,14,47.73,79.02,10,1106.3,438.09,Profit,,
587,14-11-2023,South,Electronics,Laptop,8,250.01,245.7,20,1965.62,-34.48,Loss,,
588,19-08-2023,North,Clothing,T-shirt,4,144.15,171.09,10,684.38,107.76,Profit,,
589,23-07-2023,South,Furniture,Sofa,19,121.62,157.32,0,2989.01,678.32,Profit,,
590,31-05-2023,East,Electronics,Mobile,7,920.72,1177.37,0,8241.61,1796.54,Profit,,
591,26-01-2023,North,Grocery,Spices,8,8.7,10.71,15,85.67,16.11,Profit,,
592,17-02-2023,South,Clothing,Jacket,6,122.61,159.31,5,955.89,220.22,Profit,,
593,08-09-2023,West,Electronics,Tablet,17,614.08,639.33,20,10868.68,429.24,Profit,,
594,01-05-2024,South,Office Supplies,Stapler,17,21.73,33.96,0,577.3,207.87,Profit,,
595,17-09-2024,North,Electronics,Tablet,18,670.91,867.67,15,15618.07,3541.65,Profit,,
596,16-03-2023,North,Furniture,Chair,17,103.13,150.55,0,2559.28,806.08,Profit,,
597,11-04-2024,South,Electronics,Mobile,6,193.84,253.86,10,1523.17,360.16,Profit,,
598,29-02-2024,East,Furniture,Bed,3,757.11,867.92,0,2603.75,332.42,Profit,,
599,06-10-2024,Central,Electronics,Monitor,7,322.07,586.26,5,4103.79,1849.33,Profit,,
600,12-08-2024,North,Clothing,Shirt,8,32.3,37.02,5,296.19,37.76,Profit,,
601,19-07-2023,Unknown,Electronics,Mobile,6,688.02,1095.08,5,6570.49,2442.35,Profit,,
602,14-12-2024,East,Furniture,Chair,11,438.8,739.9,0,8138.91,3312.09,Profit,,
603,29-01-2024,West,Electronics,Laptop,18,344.17,424.5,5,7640.93,1445.87,Profit,,
604,21-05-2024,Central,Electronics,Mobile,10,1103.69,1340.69,0,13406.88,2369.97,Profit,,
605,14-02-2024,West,Grocery,Beverages,18,15.75,23.38,20,420.88,137.34,Profit,,
606,07-09-2023,West,Electronics,Tablet,14,694.34,921.47,30,12900.62,3179.83,Profit,,
607,01-06-2023,South,Furniture,Sofa,8,195.47,285.34,10,2282.75,718.95,Profit,,
608,02-11-2024,East,Furniture,Sofa,3,413.64,445.3,10,1335.91,95,Profit,,
609,05-12-2024,North,Grocery,Oil,16,27.81,24.73,30,395.7,-49.28,Loss,,
610,06-01-2023,Central,Office Supplies,Stapler,19,49.33,86.74,0,1647.98,710.69,Profit,,
611,20-04-2023,West,Furniture,Sofa,1,705.74,786.31,10,786.31,80.57,Profit,,
612,11-03-2024,West,Grocery,Spices,10,41.83,44.22,10,442.22,23.9,Profit,,
613,13-08-2023,East,Electronics,Laptop,13,498.87,675.75,5,8784.76,2299.41,Profit,,
614,30-06-2023,West,Grocery,Oil,6,6.07,8.77,15,52.63,16.21,Profit,,
615,13-12-2024,South,Furniture,Cabinet,1,198.12,346.59,0,346.59,148.47,Profit,,
616,14-06-2024,West,Office Supplies,Pen,5,25.1,33.49,15,167.44,41.95,Profit,,
617,20-04-2024,Central,Clothing,Shoes,15,76.29962963,80.84,20,1212.61,32.4,Profit,,
618,21-02-2023,Central,Grocery,Snacks,11,24.82,33.6,0,369.64,96.63,Profit,,
619,24-07-2024,West,Office Supplies,Printer,4,58.03,59.81,10,239.26,7.13,Profit,,
620,13-09-2023,North,Clothing,Jeans,16,96.29,134.66,20,2154.49,613.86,Profit,,
621,05-05-2023,South,Clothing,T-shirt,4,47.02,50.29,10,201.18,13.08,Profit,,
622,12-04-2024,North,Electronics,Headphones,5,396.19,601.66,10,3008.31,-1027.37,Loss,,
623,17-05-2023,East,Grocery,Spices,2,14.97,18.38,10,36.77,6.84,Profit,,
624,20-04-2024,South,Office Supplies,Notebook,11,54.55,74.72,15,821.94,221.84,Profit,,
625,14-11-2024,South,Electronics,Mobile,13,462.74,532.26,15,6919.4,903.82,Profit,,
626,27-06-2024,North,Clothing,T-shirt,11,76.34,109.86,0,1208.41,368.62,Profit,,
627,26-07-2024,West,Furniture,Cabinet,14,402.73,450.33,10,6304.63,666.4,Profit,,
628,01-09-2024,South,Clothing,Jeans,17,120.96,138.83,15,2360.18,303.9,Profit,,
629,21-11-2023,East,Furniture,Cabinet,14,634.52,783.36,5,10967.01,2083.7,Profit,,
630,29-03-2024,North,Clothing,T-shirt,8,78.09,120.83,10,966.63,341.94,Profit,,
631,19-09-2024,Central,Clothing,T-shirt,7,65.95,84.06,5,588.44,-126.82,Loss,,
632,31-05-2024,South,Furniture,Cabinet,12,498.92,862.75,0,10353.02,4365.92,Profit,,
633,12-03-2024,East,Grocery,Spices,16,11.46,12.72,20,203.6,20.29,Profit,,
634,15-07-2024,North,Furniture,Bed,14,575.71,720.22,5,10083.07,2023.13,Profit,,
635,01-04-2024,South,Electronics,Laptop,6,488.13,804.11,5,4824.65,1895.86,Profit,,
636,12-06-2023,North,Office Supplies,Notebook,16,22.49,31.36,15,501.8,141.89,Profit,,
637,01-05-2024,North,Office Supplies,Paper,3,10.98,21.26,0,63.77,30.83,Profit,,
638,05-04-2024,South,Clothing,T-shirt,11,88.29,130.03,15,1430.31,459.13,Profit,,
639,23-09-2023,South,Furniture,Sofa,14,438.98,755.53,10,10577.42,4431.65,Profit,,
640,11-09-2023,North,Clothing,Shirt,10,105.52,91.77,30,917.66,-137.5,Loss,,
641,14-10-2024,South,Furniture,Cabinet,2,242.02,375.77,5,751.54,267.5,Profit,,
642,11-10-2023,East,Electronics,Monitor,4,308.39,388.3,15,1553.2,319.62,Profit,,
643,17-06-2024,West,Electronics,Headphones,12,335.11,553.44,15,6641.25,2619.89,Profit,,
644,11-05-2024,East,Office Supplies,Pen,12,39.75,63.1,0,757.26,280.3,Profit,,
645,03-10-2024,South,Clothing,Jacket,8,56.52,60.05,15,480.37,28.22,Profit,,
646,02-09-2023,West,Furniture,Bed,12,150.87,247.92,10,2974.99,1164.6,Profit,,
647,09-10-2023,Central,Clothing,Jeans,2,53.38,62.24,30,124.49,17.72,Profit,,
648,26-03-2024,South,Office Supplies,Printer,15,36.29,55.05,5,825.77,281.45,Profit,,
649,21-03-2023,West,Office Supplies,Notebook,12,35.19,51.6,10,619.21,196.88,Profit,,
650,31-12-2024,South,Clothing,Jacket,4,73.29954545,72.21,0,288.83,133.37,Profit,,
651,20-10-2023,Central,Furniture,Chair,2,342.28,537.07,0,1074.14,389.58,Profit,,
652,29-08-2023,North,Grocery,Spices,8,4.24,5.44,5,43.48,9.55,Profit,,
653,06-10-2023,East,Furniture,Cabinet,2,373.21,386.48,15,772.96,26.54,Profit,,
654,10-12-2023,Central,Office Supplies,Notebook,15,8.63,14.12,5,211.84,82.35,Profit,,
655,24-11-2023,South,Electronics,Tablet,7,701.6,1069.67,10,7487.68,2576.46,Profit,,
656,07-07-2024,South,Clothing,Shirt,5,57.66,65.46,0,327.28,39,Profit,,
657,24-03-2023,South,Clothing,Jacket,4,39.77,73.36,5,293.45,134.38,Profit,,
658,22-05-2023,West,Electronics,Headphones,9,720.41,629.91,30,5669.19,-814.5,Loss,,
659,04-06-2023,South,Electronics,Headphones,10,626.74,834.55,0,8345.53,2078.14,Profit,,
660,25-08-2023,East,Furniture,Chair,5,174.32,270.11,5,1350.53,478.93,Profit,,
661,28-01-2024,North,Clothing,Shirt,12,21.39,28.46,0,341.5,84.85,Profit,,
662,11-12-2024,West,Electronics,Tablet,9,874.74,1130.83,15,10177.51,2304.88,Profit,,
663,06-06-2023,West,Grocery,Oil,9,30.18,44.26,5,398.38,126.75,Profit,,
664,24-12-2024,East,Grocery,Beverages,17,34.31,40.32,10,685.37,102.12,Profit,,
665,08-08-2023,North,Office Supplies,Paper,4,35.97,59.32,15,237.28,93.42,Profit,,
666,07-03-2023,South,Grocery,Spices,15,37.64,41.35,10,620.28,55.74,Profit,,
667,29-02-2024,North,Furniture,Bed,15,798.95,803.24,15,12048.61,64.4,Profit,,
668,22-02-2024,North,Electronics,Headphones,18,685.01,824.73,0,14845.1,2514.97,Profit,,
669,05-12-2023,North,Clothing,Jacket,15,73.29954545,78.46,15,1176.89,143.96,Profit,,
670,09-07-2024,South,Electronics,Headphones,14,232.85,367.79,0,5149.1,1889.25,Profit,,
671,22-04-2024,North,Grocery,Oil,2,11.93,17.83,10,35.67,11.81,Profit,,
672,01-03-2024,East,Office Supplies,Pen,19,39.98,77.06,0,1464.05,704.47,Profit,,
673,05-03-2023,West,Office Supplies,Stapler,8,51.61,61.33,20,490.66,77.81,Profit,,
674,31-07-2023,South,Electronics,Tablet,17,1302.03,1334.42,10,22685.22,550.78,Profit,,
675,06-03-2024,South,Office Supplies,Paper,16,70.24,95.97,0,1535.51,411.62,Profit,,
676,03-02-2024,East,Electronics,Laptop,6,976.29,1365.9,5,8195.39,2337.66,Profit,,
677,21-08-2024,West,Furniture,Table,13,292.26,233.04,0,3029.51,-769.85,Loss,,
678,13-12-2024,East,Office Supplies,Stapler,19,68.36,79.81,15,1516.3,217.5,Profit,,
679,21-01-2023,South,Clothing,Jacket,10,17.89,19.17,15,191.72,12.8,Profit,,
680,12-08-2024,West,Electronics,Laptop,7,732.27,1327.33,0,9291.31,4165.39,Profit,,
681,25-01-2024,West,Office Supplies,Stapler,12,23.75,30.95,0,371.42,86.47,Profit,,
682,03-05-2024,East,Furniture,Chair,18,646.05,755.19,5,13593.42,-1964.44,Loss,,
683,07-01-2023,North,Electronics,Tablet,3,573.78,854.49,0,2563.48,842.13,Profit,,
684,27-12-2023,West,Clothing,T-shirt,7,141.21,194.05,0,1358.38,369.91,Profit,,
685,02-11-2023,North,Furniture,Chair,12,683.59,886.58,5,10638.99,2435.92,Profit,,
686,04-02-2024,East,Furniture,Table,9,860.1,776.05,20,6984.44,-756.49,Loss,,
687,05-03-2024,North,Electronics,Tablet,12,338.79,408.82,0,4905.88,840.37,Profit,,
688,05-07-2024,Unknown,Clothing,Shoes,1,134.59,162.12,15,162.12,27.54,Profit,,
689,13-07-2024,North,Grocery,Snacks,2,11.79,13.49,15,26.98,3.4,Profit,,
690,09-09-2024,South,Office Supplies,Paper,7,11.61,18.14,20,126.98,45.69,Profit,,
691,14-08-2023,East,Clothing,Shoes,18,130.92,188.81,0,3398.56,1041.93,Profit,,
692,14-05-2024,North,Furniture,Bed,17,392.24,590.32,0,10035.46,3367.32,Profit,,
693,13-08-2023,West,Clothing,Shoes,10,30.55,42.82,5,428.24,122.72,Profit,,
694,07-10-2023,East,Clothing,Jeans,5,57,54.42,20,272.09,-12.91,Loss,,
695,22-03-2024,South,Office Supplies,Pen,6,1.87,2.81,5,16.89,5.66,Profit,,
696,12-05-2024,East,Electronics,Laptop,11,1145.62,795.66,40,8752.28,-3849.51,Loss,,
697,30-01-2023,Central,Office Supplies,Paper,7,34.94469136,91.68,0,641.76,127.89,Profit,,
698,03-02-2024,North,Furniture,Cabinet,16,73.22,101.87,0,1629.9,458.41,Profit,,
699,11-12-2023,West,Grocery,Spices,2,13.96,18.34,0,36.68,8.77,Profit,,
700,15-11-2024,Central,Office Supplies,Paper,2,47.22,73.98,15,147.96,53.53,Profit,,
701,26-11-2024,East,Furniture,Bed,6,733.19,818.79,10,4912.75,513.6,Profit,,
702,19-02-2024,North,Electronics,Tablet,1,491.1,756.08,5,756.08,264.98,Profit,,
703,19-06-2023,Central,Office Supplies,Stapler,10,8.43,10.9,10,109.04,24.79,Profit,,
704,23-04-2024,South,Office Supplies,Stapler,2,65.33,69.65,20,139.3,8.63,Profit,,
705,11-05-2023,South,Electronics,Tablet,13,196.53,184.87,30,2403.33,-151.58,Loss,,
706,29-09-2024,South,Furniture,Table,15,375.34,556.3,0,8344.49,2714.44,Profit,,
707,30-06-2024,West,Furniture,Chair,3,426.15,642.6,0,1927.81,649.37,Profit,,
708,28-01-2023,South,Electronics,Tablet,6,1116,1468.28,0,8809.69,2113.67,Profit,,
709,08-02-2024,East,Furniture,Cabinet,7,572.43,776.62,0,5436.31,1429.32,Profit,,
710,29-08-2024,North,Clothing,Shirt,10,74.15,99.2,5,992.03,250.49,Profit,,
711,31-07-2024,West,Grocery,Spices,17,27.12,29.56,15,502.59,41.5,Profit,,
712,09-11-2024,East,Office Supplies,Printer,12,2.49,3.17,0,38.02,8.12,Profit,,
713,28-01-2023,North,Office Supplies,Paper,13,55.14,82.48,0,1072.28,355.44,Profit,,
714,27-03-2023,Central,Office Supplies,Stapler,14,26.13,32.99,5,461.81,-96.05,Loss,,
715,20-10-2024,West,Grocery,Rice,8,21.69,25.15,15,201.22,27.7,Profit,,
716,14-03-2024,Central,Furniture,Table,16,192.1,270.5,0,4327.99,1254.35,Profit,,
717,19-05-2023,North,Office Supplies,Stapler,16,30.86,57.42,5,918.72,424.89,Profit,,
718,17-04-2024,North,Electronics,Monitor,19,330.39,457.75,15,8697.16,2419.66,Profit,,
719,06-07-2023,East,Clothing,T-shirt,14,83.07,124.98,5,1749.68,586.73,Profit,,
720,21-02-2023,Unknown,Grocery,Snacks,6,29.28,36.65,0,219.88,44.2,Profit,,
721,24-09-2023,Central,Grocery,Spices,7,14.27,17.11,30,119.75,19.85,Profit,,
722,24-01-2024,South,Grocery,Rice,3,15.2,27.25,0,81.74,36.15,Profit,,
723,02-12-2023,South,Clothing,Shoes,3,41.92,45.97,20,137.9,12.14,Profit,,
724,05-08-2023,West,Office Supplies,Stapler,2,25.75,25.04,40,50.08,-1.41,Loss,,
725,10-04-2024,East,Electronics,Tablet,7,797.39,1102.38,20,7716.68,2134.95,Profit,,
726,01-12-2023,West,Furniture,Chair,16,706.21,641.4,30,10262.41,-1036.91,Loss,,
727,12-12-2023,North,Clothing,Jacket,1,117.99,150.57,10,150.57,32.57,Profit,,
728,24-01-2024,East,Clothing,Jacket,5,118.09,135.82,0,679.09,88.63,Profit,,
729,12-10-2023,North,Clothing,Shoes,18,70.78,105.04,10,1890.7,616.7,Profit,,
730,07-03-2024,East,Furniture,Table,17,471.49,520.67,15,8851.31,836.01,Profit,,
731,16-09-2023,East,Grocery,Snacks,1,35.37,34.79,15,34.79,-0.58,Loss,,
732,25-03-2023,North,Grocery,Spices,16,5.79,8.52,0,136.38,43.68,Profit,,
733,26-04-2024,South,Furniture,Bed,11,767.38,842.91,5,9271.96,830.74,Profit,,
734,20-01-2023,Central,Grocery,Beverages,18,3.5,5.64,10,101.5,38.52,Profit,,
735,06-07-2024,Central,Clothing,Shirt,12,143.71,196.36,0,2356.38,631.89,Profit,,
736,23-02-2023,East,Furniture,Chair,16,203.54,203.2,30,3251.23,-5.34,Loss,,
737,25-12-2023,South,Office Supplies,Paper,12,43.29,66.57,10,798.84,279.34,Profit,,
738,18-08-2023,North,Office Supplies,Stapler,3,33.74,38.75,10,116.25,15.04,Profit,,
739,27-10-2024,South,Furniture,Table,7,614.23,838.76,0,5871.35,1571.72,Profit,,
740,12-03-2023,North,Electronics,Mobile,2,333,310.09,40,620.18,-45.81,Loss,,
741,29-10-2024,East,Grocery,Rice,2,24.02,26.16,10,52.32,4.28,Profit,,
742,11-02-2023,East,Furniture,Sofa,6,424.1,572.29,10,3433.72,889.13,Profit,,
743,01-02-2023,West,Grocery,Spices,4,9.82,13.3,15,53.18,13.89,Profit,,
744,11-09-2023,South,Electronics,Laptop,8,683.57,1279.24,5,10233.92,4765.35,Profit,,
745,24-07-2023,Central,Clothing,Shoes,19,84.03,125.59,0,2386.18,789.65,Profit,,
746,21-01-2023,West,Grocery,Oil,9,31.52,49.2,0,442.81,159.11,Profit,,
747,28-09-2024,East,Office Supplies,Stapler,10,59.07,73.92,15,739.22,148.51,Profit,,
748,06-06-2023,East,Clothing,Jeans,11,101.68,174.91,5,1923.96,805.49,Profit,,
749,02-09-2023,North,Electronics,Headphones,2,802.96,1252.6,10,2505.21,899.3,Profit,,
750,10-05-2023,South,Grocery,Rice,6,32.13,37.66,20,225.94,33.16,Profit,,
751,29-04-2024,South,Office Supplies,Notebook,8,15.64,23.61,0,188.85,-63.73,Loss,,
752,16-11-2024,East,Furniture,Table,13,604.47,751.47,20,9769.16,1911.06,Profit,,
753,28-04-2023,North,Grocery,Spices,17,33.42,45.88,5,780.04,-211.97,Loss,,
754,31-07-2024,South,Electronics,Tablet,1,962.74,1075.45,0,1075.45,112.7,Profit,,
755,12-08-2023,North,Furniture,Cabinet,3,580.62,996.39,0,2989.18,1247.33,Profit,,
756,21-04-2024,Central,Furniture,Sofa,9,688.29,891.45,0,8023.08,1828.46,Profit,,
757,17-12-2024,West,Clothing,Jacket,19,103.21,137.02,0,2603.39,642.43,Profit,,
758,20-09-2023,West,Grocery,Snacks,18,18.61,21.87,5,393.57,58.52,Profit,,
759,13-01-2024,West,Clothing,Jeans,4,84.54,115.24,20,460.97,122.82,Profit,,
760,21-06-2023,Central,Clothing,T-shirt,14,51.52,72.05,0,1008.66,287.44,Profit,,
761,12-09-2024,North,Grocery,Spices,1,22.75,27.68,5,27.68,4.94,Profit,,
762,13-09-2024,East,Electronics,Monitor,3,218.7,224.71,15,674.13,18.04,Profit,,
763,28-04-2023,Central,Office Supplies,Stapler,18,69.45,74.06,10,1333.02,82.98,Profit,,
764,17-06-2023,North,Clothing,Jacket,19,116.18,173.9,10,3304.08,1096.66,Profit,,
765,15-11-2023,East,Grocery,Rice,15,10.13,11.44,20,171.53,19.65,Profit,,
766,21-04-2023,East,Clothing,Jacket,16,105.04,173.59,0,2777.46,1096.88,Profit,,
767,15-08-2024,South,Clothing,Jacket,15,17.81,16.01,30,240.09,-26.99,Loss,,
768,27-01-2023,South,Furniture,Cabinet,17,230.16,249.69,20,4244.75,331.99,Profit,,
769,16-11-2023,West,Electronics,Monitor,16,453.65,786.67,0,12586.73,5328.36,Profit,,
770,12-08-2024,North,Clothing,Jeans,11,63.32,81.86,10,900.45,203.98,Profit,,
771,24-11-2024,East,Grocery,Snacks,14,40.62,32.94,30,461.13,-107.6,Loss,,
772,20-01-2024,West,Grocery,Beverages,5,22.61,33.82,15,169.12,56.06,Profit,,
773,11-02-2024,Central,Electronics,Monitor,17,217.75,233.42,5,3968.17,266.46,Profit,,
774,23-07-2023,South,Furniture,Sofa,4,203.65,265.99,0,1063.97,249.38,Profit,,
775,19-03-2023,East,Office Supplies,Paper,6,11.51,18.77,15,112.65,43.61,Profit,,
776,29-08-2024,South,Office Supplies,Printer,14,12.46,19.49,5,272.92,98.54,Profit,,
777,08-12-2024,East,Office Supplies,Notebook,14,84.93,92.81,5,1299.36,110.36,Profit,,
778,04-10-2024,South,Electronics,Tablet,18,259.88,310.58,15,5590.5,912.72,Profit,,
779,06-09-2023,South,Clothing,T-shirt,3,129.22,175.75,0,527.26,139.59,Profit,,
780,15-04-2023,South,Clothing,Shirt,11,77.8,117.14,0,1288.53,432.69,Profit,,
781,14-12-2024,East,Clothing,Jeans,18,63.43,98.53,15,1773.46,631.76,Profit,,
782,05-11-2023,East,Grocery,Snacks,18,23.72,29.82,10,536.69,109.67,Profit,,
783,01-12-2024,Unknown,Clothing,T-shirt,7,21.57,25.84,0,180.91,29.95,Profit,,
784,06-09-2024,West,Grocery,Rice,12,5.65,7.78,0,93.3,-25.51,Loss,,
785,04-05-2023,Central,Electronics,Monitor,18,194.69,241.81,10,4352.51,848.07,Profit,,
786,02-08-2024,West,Office Supplies,Pen,4,33.39,50.91,0,203.65,70.1,Profit,,
787,12-02-2023,North,Furniture,Cabinet,17,245.8,424.09,0,7209.52,3030.85,Profit,,
788,22-12-2023,East,Grocery,Spices,8,8.44,15.95,0,127.64,-60.12,Loss,,
789,29-06-2024,South,Grocery,Rice,7,5.76,8.62,5,60.31,20,Profit,,
790,14-03-2024,East,Furniture,Table,18,386.73,499.52,30,8991.45,2030.34,Profit,,
791,08-11-2024,West,Grocery,Spices,2,6.81,10.04,15,20.08,6.47,Profit,,
792,15-01-2024,South,Furniture,Sofa,7,379.7418571,632.12,5,4424.82,1018.05,Profit,,
793,12-03-2023,East,Electronics,Tablet,5,779.27,782.28,15,3911.4,15.05,Profit,,
794,02-06-2024,North,Furniture,Sofa,7,166.88,279.26,5,1954.84,786.71,Profit,,
795,25-10-2024,East,Electronics,Tablet,13,627.27,1174.81,5,15272.59,7118.11,Profit,,
796,16-12-2023,Central,Furniture,Table,4,552.81,657.62,0,2630.5,419.26,Profit,,
797,13-01-2023,North,Furniture,Bed,3,443.52,490.04,5,1470.13,139.58,Profit,,
798,06-03-2024,West,Furniture,Cabinet,2,102.73,151.11,5,302.22,96.77,Profit,,
799,16-05-2024,West,Grocery,Beverages,15,18.91,26.5,5,397.57,113.92,Profit,,
800,19-04-2023,North,Grocery,Beverages,5,14.67,13.04,30,65.21,8.12,Profit,,
801,19-03-2024,South,Electronics,Monitor,18,911.07,1143.78,15,20588.08,4188.78,Profit,,
802,06-01-2024,East,Clothing,Shirt,11,90.19,115.72,5,1272.9,280.79,Profit,,
803,12-10-2024,North,Office Supplies,Notebook,17,25.75,35.53,0,604.08,-166.26,Loss,,
804,15-04-2024,South,Electronics,Mobile,5,137.46,238.09,0,1190.45,503.16,Profit,,
805,25-12-2024,South,Clothing,Jacket,17,107.34,168.02,5,2856.42,1031.61,Profit,,
806,06-06-2023,Central,Electronics,Tablet,14,885.59,1168.18,0,16354.46,3956.23,Profit,,
807,21-03-2024,South,Office Supplies,Printer,6,76.85,88.24,10,529.42,68.3,Profit,,
808,30-06-2023,East,Electronics,Laptop,7,596.96,786.3,10,5504.1,1325.38,Profit,,
809,18-06-2024,Central,Clothing,Shoes,13,104.11,155.45,10,2020.9,667.42,Profit,,
810,28-10-2024,East,Office Supplies,Stapler,15,30.41,24.61,30,369.18,-86.96,Loss,,
811,04-10-2023,East,Grocery,Oil,13,19.8826506,7.42,0,96.41,21.59,Profit,,
812,22-09-2024,South,Grocery,Snacks,19,21.83,28.57,5,542.88,128.02,Profit,,
813,05-07-2024,North,Furniture,Bed,8,489.75,697.63,10,5581.04,1663.08,Profit,,
814,10-05-2024,South,Furniture,Table,10,421.13,504.82,15,5048.17,836.9,Profit,,
815,21-04-2024,Central,Furniture,Chair,8,369.3,448.7,20,3589.63,635.27,Profit,,
816,22-03-2024,North,Office Supplies,Notebook,9,68.52,76.13,5,685.19,68.54,Profit,,
817,29-08-2024,West,Clothing,Shirt,3,26.86,32.74,15,98.23,17.66,Profit,,
818,02-10-2023,Central,Clothing,T-shirt,11,29.62,31.92,5,351.08,25.22,Profit,,
819,27-11-2023,North,Electronics,Monitor,16,1008.05,1120.32,0,17925.17,1796.33,Profit,,
820,09-09-2023,Unknown,Electronics,Laptop,8,531.95,760.28,0,6082.27,1826.7,Profit,,
821,30-03-2023,West,Electronics,Tablet,7,239.96,239.04,15,1673.28,-6.45,Loss,,
822,13-10-2023,Central,Grocery,Rice,10,16.64,14.73,30,147.33,-19.05,Loss,,
823,06-04-2024,South,Clothing,Shoes,10,84.83,106.62,10,1066.24,217.95,Profit,,
824,07-09-2023,East,Furniture,Chair,12,441.07,633.24,0,7598.93,2306.03,Profit,,
825,20-04-2024,Central,Grocery,Rice,18,10.4,14.84,15,267.18,80.07,Profit,,
826,06-08-2024,Central,Clothing,T-shirt,17,50.46,73.89,15,1256.15,398.32,Profit,,
827,16-09-2024,North,Furniture,Bed,1,524.26,771.3,10,771.3,247.04,Profit,,
828,15-11-2024,North,Office Supplies,Stapler,19,47.64,72.28,10,1373.3,468.2,Profit,,
829,24-01-2024,North,Clothing,Shirt,13,103.13,105.01,10,1365.1,24.4,Profit,,
830,11-12-2023,Unknown,Grocery,Oil,7,30.74,34.07,20,238.48,23.3,Profit,,
831,30-01-2023,Central,Furniture,Sofa,11,74,86.55,20,952.06,138.08,Profit,,
832,21-05-2024,West,Furniture,Sofa,19,757.91,584.1,40,11097.89,-3302.45,Loss,,
833,29-11-2023,North,Clothing,Jeans,1,76.88309859,89.61,10,89.61,39.49,Profit,,
834,06-07-2023,South,Office Supplies,Paper,18,21.94,23.8,20,428.48,33.5,Profit,,
835,14-05-2024,South,Grocery,Snacks,2,24.3,34.55,5,69.09,20.5,Profit,,
836,06-08-2023,North,Electronics,Laptop,7,126.29,145.34,30,1017.36,133.31,Profit,,
837,30-12-2023,West,Electronics,Monitor,8,624.01,798.66,15,6389.27,-1397.21,Loss,,
838,22-09-2023,Central,Furniture,Chair,13,228.92,258.36,5,3358.66,382.68,Profit,,
839,15-12-2023,East,Electronics,Laptop,3,409.17,498.61,10,1495.83,268.32,Profit,,
840,14-10-2023,East,Furniture,Bed,11,304.83,448.16,15,4929.78,1576.7,Profit,,
841,02-09-2024,North,Clothing,Shoes,13,67.02,109.7,5,1426.13,554.91,Profit,,
842,19-12-2024,North,Electronics,Mobile,16,466.01,837.76,5,13404.13,-5947.99,Loss,,
843,10-10-2023,East,Clothing,Jacket,12,71.16,84.75,10,1016.96,163,Profit,,
844,23-07-2024,North,Grocery,Rice,9,17.61,21.46,15,193.1,34.57,Profit,,
845,11-01-2023,South,Electronics,Laptop,3,213.58,254.12,20,762.35,121.62,Profit,,
846,13-06-2024,East,Furniture,Sofa,15,244.1,369.13,5,5536.95,1875.41,Profit,,
847,15-07-2023,East,Grocery,Spices,10,25.75,35.17,15,351.7,94.21,Profit,,
848,29-03-2023,East,Electronics,Headphones,4,378.04,505.28,20,2021.12,508.97,Profit,,
849,05-09-2023,West,Furniture,Chair,13,457.21,456.67,20,5936.76,-6.96,Loss,,
850,21-02-2024,East,Grocery,Beverages,3,11.52,19.59,10,58.78,24.22,Profit,,
851,15-05-2024,West,Grocery,Beverages,10,19.45,25.74,15,257.42,62.93,Profit,,
852,22-07-2024,South,Furniture,Chair,10,507.97,552.68,10,5526.82,447.15,Profit,,
853,04-09-2023,North,Electronics,Mobile,9,321.44,519.95,5,4679.54,1786.55,Profit,,
854,08-12-2024,West,Grocery,Spices,10,19.98,23.47,5,234.65,34.85,Profit,,
855,02-05-2024,South,Office Supplies,Paper,5,56.93,79.09,0,395.43,110.77,Profit,,
856,23-10-2024,East,Office Supplies,Paper,2,25.94,35.77,0,71.54,19.65,Profit,,
857,29-12-2024,South,Office Supplies,Pen,13,11.06,11.79,10,153.24,9.41,Profit,,
858,17-05-2024,North,Grocery,Beverages,10,35.92,47.19,5,471.94,-112.69,Loss,,
859,03-04-2024,North,Grocery,Beverages,9,8.85,9.03,30,81.28,1.62,Profit,,
860,18-01-2023,East,Electronics,Headphones,17,692.22,879.88,10,14957.95,3190.26,Profit,,
861,06-04-2023,Central,Electronics,Monitor,15,447.22,489.23,10,7338.46,630.2,Profit,,
862,29-10-2023,East,Office Supplies,Notebook,6,25.8,33.11,10,198.67,43.87,Profit,,
863,15-08-2023,Central,Office Supplies,Stapler,4,57.42,77.82,10,311.27,81.58,Profit,,
864,19-02-2024,South,Electronics,Tablet,10,371.68,416.19,30,4161.89,445.1,Profit,,
